transaction_id,customer_id,product_id,product_name,transaction_date,experiment_condition,referring_channel,region_code,referral_discount,avg_income,churn_rate,brand_affinity_score,price_sensitivity,quality_orientation,aesthetic_importance,retail_price,cogs,review_star,review_text
T0002458,C00673,PRO_STUDIO,Aura Pro Studio,2023-11-10,Professional,Search,NE,0,88924,0.20,5,Low,High,Med,1500,600,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002295,C00619,GO_LITE,Aura Go Lite,2023-11-10,Professional,Direct,NE,0,62745,0.08,4,Med,Med,Med,220,149.6,,
T0005338,C01449,GO_ACTIVE,Aura Go Active,2023-11-10,Professional,Search,MW,0,61642,0.08,4,Med,Med,High,280,193.2,4.05,"Great everyday set—comfortable, convenient, and stylish."
T0001372,C00380,GO_LITE,Aura Go Lite,2023-11-10,Influencer,ReviewSite,SW,0,48257,0.19,3,High,Low,Med,220,149.6,,
T0002458,C00673,PRO_X,Aura Pro X,2023-11-10,Professional,Search,NE,0,88924,0.20,5,Low,High,Med,1400,560,,
T0004733,C01282,GO_AIR,Aura Go Air,2023-11-10,Professional,Direct,W,0,51976,0.18,3,High,Med,Med,180,126,,
T0004014,C01087,GO_MAX,Aura Go Max,2023-11-11,Professional,ReviewSite,NE,0,52066,0.18,3,High,Med,Med,320,211.2,4.09,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004909,C01341,GO_LITE,Aura Go Lite,2023-11-11,Control,Email,MW,0,46164,0.18,3,High,Med,Med,220,149.6,,
T0000956,C00264,GO_MAX,Aura Go Max,2023-11-11,Professional,Direct,MW,0,44991,0.17,3,High,Med,Med,320,211.2,,
T0002801,C00766,GO_AIR,Aura Go Air,2023-11-11,Influencer,Email,SW,0,49930,0.20,3,High,Med,Med,180,126,4.3,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004061,C01102,GO_MAX,Aura Go Max,2023-11-12,Influencer,Affiliate,NE,0,67402,0.08,4,Med,Med,High,320,211.2,4.17,Loved the portability and simple controls; good value.
T0003901,C01061,GO_ACTIVE,Aura Go Active,2023-11-12,Control,Email,W,0,69003,0.07,4,Med,Med,High,280,193.2,3.67,Loved the portability and simple controls; good value.
T0003138,C00850,GO_ACTIVE,Aura Go Active,2023-11-12,Influencer,Affiliate,NE,0,48882,0.18,3,High,Med,Med,280,193.2,3.83,Very comfy with great battery life; sound is fine for commuting.
T0000699,C00198,GO_ACTIVE,Aura Go Active,2023-11-12,Influencer,Affiliate,NE,0,57865,0.08,3,Med,Med,Med,280,193.2,4.76,"Great everyday set—comfortable, convenient, and stylish."
T0001525,C00413,GO_LITE,Aura Go Lite,2023-11-12,Control,ReviewSite,EU,0,63741,0.08,4,Med,Med,High,220,149.6,,
T0003422,C00932,GO_AIR,Aura Go Air,2023-11-12,Influencer,Email,W,0,67284,0.08,3,Med,Med,High,180,126,,
T0001800,C00489,GO_PLUS,Aura Go Plus,2023-11-13,Influencer,Social,MW,0,64404,0.06,4,Med,Med,High,260,174.2,,
T0001550,C00420,GO_AIR,Aura Go Air,2023-11-13,Professional,Email,MW,0,52062,0.20,3,High,Low,Med,180,126,,
T0000294,C00081,GO_PLUS,Aura Go Plus,2023-11-13,Control,Affiliate,SE,0,66243,0.08,4,Med,Med,High,260,174.2,,
T0001550,C00420,GO_MAX,Aura Go Max,2023-11-13,Professional,Email,MW,0,52062,0.20,3,High,Low,Med,320,211.2,3.83,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004896,C01336,GO_AIR,Aura Go Air,2023-11-13,Influencer,Social,EU,0,49620,0.18,3,High,Med,Med,180,126,,
T0003669,C01005,GO_AIR,Aura Go Air,2023-11-13,Influencer,Email,SE,0,66705,0.09,4,Med,Med,High,180,126,4.55,Battery and comfort are fantastic; a perfect starter.
T0002614,C00718,GO_AIR,Aura Go Air,2023-11-14,Professional,Affiliate,SE,0,65093,0.08,3,Med,Med,High,180,126,3.84,Battery and comfort are fantastic; a perfect starter.
T0001046,C00286,GO_PLUS,Aura Go Plus,2023-11-14,Influencer,Search,EU,0,85370,0.22,4,Low,High,Med,260,174.2,2.82,"Noise cancellation is fine, but timbre and resolution fall short."
T0001411,C00390,GO_ACTIVE,Aura Go Active,2023-11-14,Influencer,Direct,EU,0,67307,0.08,4,Med,Med,High,280,193.2,,
T0001728,C00470,GO_MAX,Aura Go Max,2023-11-15,Influencer,Search,NE,0,63579,0.08,4,Med,Med,High,320,211.2,,
T0000010,C00003,GO_ACTIVE,Aura Go Active,2023-11-15,Influencer,Search,NE,0,52041,0.16,3,High,Med,Med,280,193.2,,
T0000146,C00041,PRO_STUDIO,Aura Pro Studio,2023-11-15,Influencer,Social,W,0,87989,0.24,4,Low,High,Med,1500,600,5,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0002009,C00537,GO_AIR,Aura Go Air,2023-11-15,Control,Email,NE,0,67446,0.08,4,Med,Med,Med,180,126,,
T0000010,C00003,GO_MAX,Aura Go Max,2023-11-15,Influencer,Search,NE,0,52041,0.16,3,High,Med,Med,320,211.2,,
T0005505,C01490,GO_LITE,Aura Go Lite,2023-11-15,Influencer,Search,EU,1,49942,0.18,3,High,Med,Med,220,149.6,,
T0005159,C01405,GO_LITE,Aura Go Lite,2023-11-15,Influencer,Affiliate,MW,0,46409,0.18,3,High,Med,Med,220,149.6,,
T0003191,C00865,GO_PLUS,Aura Go Plus,2023-11-15,Influencer,Email,SW,0,47724,0.17,3,High,Med,Med,260,174.2,,
T0000010,C00003,GO_ACTIVE,Aura Go Active,2023-11-15,Influencer,Search,NE,0,52041,0.16,3,High,Med,Med,280,193.2,,
T0002564,C00708,GO_MAX,Aura Go Max,2023-11-15,Professional,Search,EU,0,68195,0.07,4,Med,Med,High,320,211.2,,
T0001341,C00368,GO_PLUS,Aura Go Plus,2023-11-15,Influencer,Search,NE,0,65502,0.07,4,Med,Med,High,260,174.2,,
T0000700,C00198,PRO_STUDIO,Aura Pro Studio,2023-11-15,Professional,Direct,NE,0,57865,0.08,3,Med,Med,Med,1500,600,4.27,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0002912,C00796,GO_AIR,Aura Go Air,2023-11-16,Influencer,Email,NE,0,68118,0.08,4,Med,Med,Med,180,126,,
T0000095,C00029,GO_ACTIVE,Aura Go Active,2023-11-16,Influencer,Social,W,0,47331,0.19,3,High,Med,Med,280,193.2,,
T0004090,C01106,PRO_STUDIO,Aura Pro Studio,2023-11-16,Professional,ReviewSite,MW,0,82438,0.22,5,Low,High,Med,1500,600,4.29,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0002912,C00796,GO_ACTIVE,Aura Go Active,2023-11-16,Influencer,Email,NE,0,68118,0.08,4,Med,Med,Med,280,193.2,,
T0001893,C00511,GO_LITE,Aura Go Lite,2023-11-16,Professional,Social,NE,0,47361,0.17,3,High,Med,Med,220,149.6,4.12,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001906,C00514,GO_ACTIVE,Aura Go Active,2023-11-17,Influencer,Search,NE,0,63946,0.09,4,Med,Med,High,280,193.2,3.78,Loved the portability and simple controls; good value.
T0001979,C00531,GO_AIR,Aura Go Air,2023-11-17,Influencer,Affiliate,SE,0,61822,0.09,4,Med,Med,High,180,126,,
T0002369,C00644,GO_ACTIVE,Aura Go Active,2023-11-17,Professional,Search,SE,0,46772,0.18,3,High,Med,Med,280,193.2,,
T0001906,C00514,GO_LITE,Aura Go Lite,2023-11-17,Influencer,Search,NE,0,63946,0.09,4,Med,Med,High,220,149.6,4.16,Loved the portability and simple controls; good value.
T0003852,C01051,GO_MAX,Aura Go Max,2023-11-17,Influencer,Direct,SE,0,62268,0.08,4,Med,Med,High,320,211.2,,
T0001030,C00281,GO_PLUS,Aura Go Plus,2023-11-18,Influencer,Direct,NE,1,64502,0.10,4,Med,Med,High,260,174.2,,
T0002903,C00793,GO_ACTIVE,Aura Go Active,2023-11-18,Influencer,Search,SE,0,47789,0.19,3,High,Med,High,280,193.2,,
T0001030,C00281,PRO_X,Aura Pro X,2023-11-18,Influencer,Direct,NE,1,64502,0.10,4,Med,Med,High,1400,560,,
T0002903,C00793,GO_AIR,Aura Go Air,2023-11-18,Influencer,Search,SE,0,47789,0.19,3,High,Med,High,180,126,,
T0002093,C00561,GO_MAX,Aura Go Max,2023-11-18,Professional,Affiliate,NE,0,48441,0.19,3,High,Med,Med,320,211.2,3.13,Very comfy with great battery life; sound is fine for commuting.
T0005021,C01365,GO_AIR,Aura Go Air,2023-11-18,Control,Search,MW,0,50314,0.17,3,High,Med,High,180,126,,
T0002486,C00681,GO_PLUS,Aura Go Plus,2023-11-18,Influencer,ReviewSite,SE,0,58626,0.09,4,Med,Med,High,260,174.2,4.06,Loved the portability and simple controls; good value.
T0002486,C00681,GO_ACTIVE,Aura Go Active,2023-11-18,Influencer,ReviewSite,SE,0,58626,0.09,4,Med,Med,High,280,193.2,3.91,"Great everyday set—comfortable, convenient, and stylish."
T0000639,C00185,GO_LITE,Aura Go Lite,2023-11-18,Influencer,Search,NE,0,47393,0.17,3,High,Med,Med,220,149.6,,
T0000094,C00029,GO_ACTIVE,Aura Go Active,2023-11-18,Influencer,Search,W,0,47331,0.19,3,High,Med,Med,280,193.2,,
T0002093,C00561,GO_AIR,Aura Go Air,2023-11-18,Professional,Affiliate,NE,0,48441,0.19,3,High,Med,Med,180,126,,
T0002419,C00660,GO_LITE,Aura Go Lite,2023-11-18,Influencer,Search,W,0,49733,0.19,3,High,Med,Med,220,149.6,,
T0002419,C00660,GO_ACTIVE,Aura Go Active,2023-11-18,Influencer,Search,W,0,49733,0.19,3,High,Med,Med,280,193.2,,
T0002486,C00681,GO_PLUS,Aura Go Plus,2023-11-18,Influencer,ReviewSite,SE,0,58626,0.09,4,Med,Med,High,260,174.2,,
T0001484,C00404,PRO_X,Aura Pro X,2023-11-18,Influencer,Affiliate,NE,0,62147,0.09,4,Med,High,High,1400,560,4.45,Sound is spacious with natural timbre; an endgame leap for me.
T0004414,C01192,GO_AIR,Aura Go Air,2023-11-18,Influencer,ReviewSite,SW,0,46858,0.19,3,High,Med,Med,180,126,,
T0001085,C00296,GO_AIR,Aura Go Air,2023-11-19,Influencer,Affiliate,NE,0,50775,0.19,3,High,Med,Med,180,126,,
T0001744,C00475,GO_PLUS,Aura Go Plus,2023-11-19,Influencer,Social,SE,0,45504,0.21,3,High,Med,Med,260,174.2,,
T0002319,C00628,GO_MAX,Aura Go Max,2023-11-19,Professional,Social,NE,0,49914,0.17,3,High,Med,Med,320,211.2,,
T0003296,C00898,PRO_STUDIO,Aura Pro Studio,2023-11-19,Professional,Search,NE,0,58563,0.09,4,Med,Med,High,1500,600,5,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0002027,C00541,GO_LITE,Aura Go Lite,2023-11-19,Influencer,ReviewSite,EU,0,70246,0.08,4,Med,Med,High,220,149.6,3.75,Battery and comfort are fantastic; a perfect starter.
T0001744,C00475,GO_MAX,Aura Go Max,2023-11-19,Influencer,Social,SE,0,45504,0.21,3,High,Med,Med,320,211.2,,
T0001668,C00454,GO_ACTIVE,Aura Go Active,2023-11-20,Influencer,ReviewSite,W,0,63395,0.08,4,Med,Med,Med,280,193.2,,
T0001668,C00454,GO_MAX,Aura Go Max,2023-11-20,Influencer,ReviewSite,W,0,63395,0.08,4,Med,Med,Med,320,211.2,,
T0005316,C01445,GO_LITE,Aura Go Lite,2023-11-20,Influencer,Affiliate,W,0,68128,0.09,4,Med,Med,Med,220,149.6,,
T0001451,C00397,GO_MAX,Aura Go Max,2023-11-20,Influencer,Search,SW,0,65100,0.08,4,Med,Med,High,320,211.2,,
T0002209,C00593,PRO_STUDIO,Aura Pro Studio,2023-11-20,Professional,Direct,SE,0,94228,0.23,4,Low,High,Med,1500,600,4.91,Impressive instrument separation and neutral tuning—reference-level clarity.
T0001451,C00397,GO_ACTIVE,Aura Go Active,2023-11-20,Influencer,Search,SW,0,65100,0.08,4,Med,Med,High,280,193.2,,
T0001451,C00397,GO_ACTIVE,Aura Go Active,2023-11-20,Influencer,Search,SW,0,65100,0.08,4,Med,Med,High,280,193.2,,
T0002451,C00672,GO_LITE,Aura Go Lite,2023-11-20,Influencer,ReviewSite,NE,0,70462,0.09,3,Med,Med,High,220,149.6,4.5,"Great everyday set—comfortable, convenient, and stylish."
T0005491,C01487,GO_ACTIVE,Aura Go Active,2023-11-21,Influencer,Email,NE,0,51671,0.19,3,High,Med,Med,280,193.2,,
T0004241,C01149,GO_LITE,Aura Go Lite,2023-11-21,Influencer,Direct,MW,0,60787,0.09,4,Med,Med,High,220,149.6,,
T0004106,C01115,GO_AIR,Aura Go Air,2023-11-21,Influencer,Social,SE,0,46666,0.18,3,High,Med,Med,180,126,,
T0005396,C01464,GO_PLUS,Aura Go Plus,2023-11-21,Influencer,Email,EU,0,45561,0.15,3,High,Med,Med,260,174.2,,
T0005137,C01396,PRO_STUDIO,Aura Pro Studio,2023-11-21,Influencer,Search,EU,0,66314,0.09,4,Med,Med,High,1500,600,,
T0001234,C00337,GO_ACTIVE,Aura Go Active,2023-11-21,Influencer,Email,NE,0,65670,0.07,4,Med,Med,Med,280,193.2,,
T0004988,C01358,GO_AIR,Aura Go Air,2023-11-21,Influencer,Social,NE,0,50404,0.17,3,High,Med,Med,180,126,,
T0001234,C00337,GO_PLUS,Aura Go Plus,2023-11-21,Influencer,Email,NE,0,65670,0.07,4,Med,Med,Med,260,174.2,4.51,"Great everyday set—comfortable, convenient, and stylish."
T0004040,C01094,GO_ACTIVE,Aura Go Active,2023-11-22,Professional,Search,MW,0,48238,0.20,3,High,Med,Med,280,193.2,3.63,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004396,C01186,GO_MAX,Aura Go Max,2023-11-22,Professional,ReviewSite,NE,0,69289,0.07,4,Med,Med,Med,320,211.2,,
T0000001,C00001,GO_AIR,Aura Go Air,2023-11-22,Influencer,Search,MW,0,51267,0.19,3,High,Med,Med,180,126,,
T0001815,C00494,PRO_CLASSIC,Aura Pro Classic,2023-11-22,Influencer,Direct,NE,0,80138,0.21,5,Low,High,Med,1200,480,,
T0002218,C00596,GO_MAX,Aura Go Max,2023-11-22,Influencer,Search,W,0,52028,0.17,3,High,Med,Med,320,211.2,,
T0002699,C00743,GO_PLUS,Aura Go Plus,2023-11-22,Influencer,Search,SW,0,46177,0.19,3,High,Med,Med,260,174.2,3.92,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002699,C00743,GO_LITE,Aura Go Lite,2023-11-22,Influencer,Search,SW,0,46177,0.19,3,High,Med,Med,220,149.6,,
T0002038,C00546,GO_PLUS,Aura Go Plus,2023-11-22,Influencer,Search,W,0,49500,0.17,3,High,Med,Med,260,174.2,3.62,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001815,C00494,PRO_CLASSIC,Aura Pro Classic,2023-11-22,Influencer,Direct,NE,0,80138,0.21,5,Low,High,Med,1200,480,,
T0001815,C00494,PRO_CLASSIC,Aura Pro Classic,2023-11-22,Influencer,Direct,NE,0,80138,0.21,5,Low,High,Med,1200,480,,
T0003554,C00974,PRO_X,Aura Pro X,2023-11-23,Professional,Direct,W,0,82656,0.21,4,Low,High,Med,1400,560,4.41,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0005523,C01495,GO_AIR,Aura Go Air,2023-11-23,Influencer,Email,NE,0,48653,0.18,3,High,Med,Med,180,126,3.76,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005523,C01495,GO_MAX,Aura Go Max,2023-11-23,Influencer,Email,NE,0,48653,0.18,3,High,Med,Med,320,211.2,,
T0003554,C00974,GO_ACTIVE,Aura Go Active,2023-11-23,Professional,Direct,W,0,82656,0.21,4,Low,High,Med,280,193.2,2.42,Detail is smeared and staging is narrow; below expectations for the brand.
T0001708,C00466,GO_MAX,Aura Go Max,2023-11-23,Influencer,Direct,SW,0,46876,0.18,3,High,Med,Med,320,211.2,,
T0004983,C01356,GO_PLUS,Aura Go Plus,2023-11-23,Influencer,Search,MW,0,65131,0.08,3,Med,Med,High,260,174.2,,
T0004897,C01336,GO_ACTIVE,Aura Go Active,2023-11-23,Influencer,Social,EU,0,49620,0.18,3,High,Med,Med,280,193.2,4.07,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003415,C00928,GO_PLUS,Aura Go Plus,2023-11-24,Control,Search,EU,1,50150,0.18,3,High,Med,Med,260,174.2,3.99,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001179,C00321,GO_LITE,Aura Go Lite,2023-11-24,Influencer,Email,SE,0,51643,0.19,3,High,Med,Med,220,149.6,,
T0004805,C01306,GO_PLUS,Aura Go Plus,2023-11-24,Control,Email,EU,0,65514,0.08,4,Med,High,High,260,174.2,4.51,Battery and comfort are fantastic; a perfect starter.
T0004805,C01306,GO_MAX,Aura Go Max,2023-11-24,Control,Email,EU,0,65514,0.08,4,Med,High,High,320,211.2,,
T0002503,C00687,GO_MAX,Aura Go Max,2023-11-24,Influencer,Email,EU,0,44619,0.18,3,High,Med,Med,320,211.2,4.16,Solid value for money; looks sleek and gets the job done.
T0001179,C00321,GO_MAX,Aura Go Max,2023-11-24,Influencer,Email,SE,0,51643,0.19,3,High,Med,Med,320,211.2,,
T0005161,C01406,GO_ACTIVE,Aura Go Active,2023-11-24,Professional,Email,NE,0,47358,0.18,3,High,Med,Med,280,193.2,,
T0002503,C00687,GO_MAX,Aura Go Max,2023-11-24,Influencer,Email,EU,0,44619,0.18,3,High,Med,Med,320,211.2,,
T0002503,C00687,GO_AIR,Aura Go Air,2023-11-24,Influencer,Email,EU,0,44619,0.18,3,High,Med,Med,180,126,3.87,Solid value for money; looks sleek and gets the job done.
T0000286,C00080,GO_PLUS,Aura Go Plus,2023-11-24,Control,Social,SW,0,79273,0.23,5,Low,High,Med,260,174.2,,
T0001220,C00333,PRO_X,Aura Pro X,2023-11-25,Professional,Affiliate,SW,0,84704,0.22,5,Low,High,Med,1400,560,4.95,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0001220,C00333,PRO_STUDIO,Aura Pro Studio,2023-11-25,Professional,Affiliate,SW,0,84704,0.22,5,Low,High,Med,1500,600,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0003627,C00993,GO_MAX,Aura Go Max,2023-11-25,Influencer,Email,W,0,50287,0.17,3,High,Med,Med,320,211.2,,
T0004922,C01343,GO_PLUS,Aura Go Plus,2023-11-25,Professional,Email,EU,0,72042,0.07,4,Med,Med,High,260,174.2,4.27,Loved the portability and simple controls; good value.
T0002381,C00646,PRO_CLASSIC,Aura Pro Classic,2023-11-25,Professional,Social,W,0,65077,0.09,4,Med,Med,High,1200,480,,
T0000177,C00051,GO_LITE,Aura Go Lite,2023-11-25,Professional,ReviewSite,EU,0,63920,0.09,4,Med,Med,High,220,149.6,,
T0001634,C00445,PRO_X,Aura Pro X,2023-11-25,Professional,Affiliate,W,0,68242,0.05,4,Med,Med,Med,1400,560,,
T0002381,C00646,PRO_X,Aura Pro X,2023-11-25,Professional,Social,W,0,65077,0.09,4,Med,Med,High,1400,560,4.45,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0002797,C00765,GO_LITE,Aura Go Lite,2023-11-26,Control,ReviewSite,SW,0,79673,0.22,5,Low,High,Med,220,149.6,,
T0001428,C00393,GO_MAX,Aura Go Max,2023-11-26,Influencer,Social,W,0,50296,0.17,3,High,Med,Med,320,211.2,,
T0001428,C00393,PRO_STUDIO,Aura Pro Studio,2023-11-26,Influencer,Social,W,0,50296,0.17,3,High,Med,Med,1500,600,4.56,Never knew detail like this existed; immersive and balanced.
T0000079,C00024,GO_MAX,Aura Go Max,2023-11-26,Professional,Search,NE,0,45441,0.19,3,High,Low,Med,320,211.2,,
T0003247,C00885,GO_AIR,Aura Go Air,2023-11-26,Influencer,Search,SE,0,45073,0.17,3,High,Med,High,180,126,,
T0003473,C00949,GO_LITE,Aura Go Lite,2023-11-26,Influencer,Social,NE,0,68439,0.09,3,Med,Med,High,220,149.6,,
T0002124,C00570,GO_LITE,Aura Go Lite,2023-11-26,Influencer,Search,SE,0,43341,0.18,3,High,Med,Med,220,149.6,3.64,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002124,C00570,GO_AIR,Aura Go Air,2023-11-26,Influencer,Search,SE,0,43341,0.18,3,High,Med,Med,180,126,4.09,Solid value for money; looks sleek and gets the job done.
T0003247,C00885,GO_ACTIVE,Aura Go Active,2023-11-26,Influencer,Search,SE,0,45073,0.17,3,High,Med,High,280,193.2,,
T0001031,C00281,PRO_X,Aura Pro X,2023-11-26,Professional,ReviewSite,NE,0,64502,0.10,4,Med,Med,High,1400,560,,
T0004723,C01278,GO_PLUS,Aura Go Plus,2023-11-27,Influencer,Direct,NE,0,68612,0.08,4,Med,Med,High,260,174.2,4.09,"Great everyday set—comfortable, convenient, and stylish."
T0002580,C00713,GO_LITE,Aura Go Lite,2023-11-27,Professional,Direct,NE,0,44794,0.17,3,High,Med,Med,220,149.6,4.05,Solid value for money; looks sleek and gets the job done.
T0000511,C00142,GO_ACTIVE,Aura Go Active,2023-11-27,Influencer,Search,W,0,50555,0.18,3,High,Med,Med,280,193.2,,
T0000511,C00142,GO_LITE,Aura Go Lite,2023-11-27,Influencer,Search,W,0,50555,0.18,3,High,Med,Med,220,149.6,,
T0002743,C00752,GO_PLUS,Aura Go Plus,2023-11-27,Influencer,Email,EU,0,70281,0.10,4,Med,Med,Med,260,174.2,4.47,"Great everyday set—comfortable, convenient, and stylish."
T0002580,C00713,GO_PLUS,Aura Go Plus,2023-11-27,Professional,Direct,NE,0,44794,0.17,3,High,Med,Med,260,174.2,,
T0000268,C00074,GO_ACTIVE,Aura Go Active,2023-11-27,Influencer,Email,EU,0,66383,0.09,4,Med,Med,High,280,193.2,,
T0005208,C01416,GO_ACTIVE,Aura Go Active,2023-11-27,Influencer,Social,SW,0,66210,0.08,4,Med,Med,High,280,193.2,,
T0005208,C01416,GO_LITE,Aura Go Lite,2023-11-27,Influencer,Social,SW,0,66210,0.08,4,Med,Med,High,220,149.6,,
T0005208,C01416,PRO_X,Aura Pro X,2023-11-27,Influencer,Social,SW,0,66210,0.08,4,Med,Med,High,1400,560,4.37,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0000445,C00127,GO_ACTIVE,Aura Go Active,2023-11-28,Influencer,Search,SE,0,61154,0.09,4,Med,Med,High,280,193.2,3.84,Loved the portability and simple controls; good value.
T0000271,C00074,GO_LITE,Aura Go Lite,2023-11-28,Professional,Social,EU,0,66383,0.09,4,Med,Med,High,220,149.6,4.19,"Great everyday set—comfortable, convenient, and stylish."
T0000445,C00127,GO_PLUS,Aura Go Plus,2023-11-28,Influencer,Search,SE,0,61154,0.09,4,Med,Med,High,260,174.2,,
T0005532,C01497,GO_ACTIVE,Aura Go Active,2023-11-28,Professional,Direct,NE,0,43934,0.18,3,High,Med,Med,280,193.2,,
T0001903,C00513,PRO_X,Aura Pro X,2023-11-28,Influencer,Social,EU,0,61428,0.10,4,Med,Med,Med,1400,560,4.39,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0004356,C01178,PRO_X,Aura Pro X,2023-11-28,Control,ReviewSite,NE,1,87931,0.21,4,Low,High,Med,1400,560,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0004356,C01178,PRO_CLASSIC,Aura Pro Classic,2023-11-28,Control,ReviewSite,NE,1,87931,0.21,4,Low,High,Med,1200,480,4.58,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0000364,C00105,GO_PLUS,Aura Go Plus,2023-11-28,Professional,Search,NE,0,67658,0.09,4,Med,Med,High,260,174.2,4.49,"Great everyday set—comfortable, convenient, and stylish."
T0003035,C00821,GO_LITE,Aura Go Lite,2023-11-28,Influencer,Email,EU,0,61961,0.09,4,Med,Med,High,220,149.6,4.15,"Great everyday set—comfortable, convenient, and stylish."
T0005006,C01363,GO_AIR,Aura Go Air,2023-11-28,Professional,Search,EU,0,51103,0.18,3,High,Med,Med,180,126,,
T0004153,C01125,GO_AIR,Aura Go Air,2023-11-28,Professional,Search,MW,0,50365,0.18,3,High,Low,Med,180,126,,
T0003063,C00829,GO_ACTIVE,Aura Go Active,2023-11-28,Professional,Social,SW,0,41609,0.17,3,High,Med,Med,280,193.2,,
T0000271,C00074,PRO_CLASSIC,Aura Pro Classic,2023-11-28,Professional,Social,EU,0,66383,0.09,4,Med,Med,High,1200,480,,
T0002262,C00609,GO_ACTIVE,Aura Go Active,2023-11-29,Influencer,Email,SE,0,48897,0.19,3,High,Low,Med,280,193.2,,
T0003720,C01019,GO_PLUS,Aura Go Plus,2023-11-29,Influencer,Social,SW,0,62508,0.08,4,Med,Med,High,260,174.2,4.59,"Great everyday set—comfortable, convenient, and stylish."
T0004290,C01159,GO_ACTIVE,Aura Go Active,2023-11-29,Influencer,Email,SE,0,63990,0.07,4,Med,High,High,280,193.2,,
T0002262,C00609,GO_ACTIVE,Aura Go Active,2023-11-29,Influencer,Email,SE,0,48897,0.19,3,High,Low,Med,280,193.2,,
T0001777,C00482,GO_PLUS,Aura Go Plus,2023-11-30,Influencer,Direct,W,0,53950,0.19,3,High,Low,Med,260,174.2,,
